exam_id,relative_path,num_nans
975703,code15/975703,6
100726,samitrop/samitrop_unzipped/100726,6
101193,samitrop/samitrop_unzipped/101193,6
101282,samitrop/samitrop_unzipped/101282,6
101842,samitrop/samitrop_unzipped/101842,6
102640,samitrop/samitrop_unzipped/102640,6
103042,samitrop/samitrop_unzipped/103042,6
103725,samitrop/samitrop_unzipped/103725,6
104023,samitrop/samitrop_unzipped/104023,6
105443,samitrop/samitrop_unzipped/105443,6
106689,samitrop/samitrop_unzipped/106689,6
107019,samitrop/samitrop_unzipped/107019,6
107956,samitrop/samitrop_unzipped/107956,6
108413,samitrop/samitrop_unzipped/108413,6
111288,samitrop/samitrop_unzipped/111288,6
112145,samitrop/samitrop_unzipped/112145,6
112408,samitrop/samitrop_unzipped/112408,6
115645,samitrop/samitrop_unzipped/115645,6
116961,samitrop/samitrop_unzipped/116961,6
117538,samitrop/samitrop_unzipped/117538,6
117986,samitrop/samitrop_unzipped/117986,6
119415,samitrop/samitrop_unzipped/119415,6
121673,samitrop/samitrop_unzipped/121673,6
129191,samitrop/samitrop_unzipped/129191,6
129851,samitrop/samitrop_unzipped/129851,6
130102,samitrop/samitrop_unzipped/130102,6
133273,samitrop/samitrop_unzipped/133273,6
133304,samitrop/samitrop_unzipped/133304,6
134634,samitrop/samitrop_unzipped/134634,6
134793,samitrop/samitrop_unzipped/134793,6
135830,samitrop/samitrop_unzipped/135830,6
135833,samitrop/samitrop_unzipped/135833,6
137001,samitrop/samitrop_unzipped/137001,6
138534,samitrop/samitrop_unzipped/138534,6
141452,samitrop/samitrop_unzipped/141452,6
141475,samitrop/samitrop_unzipped/141475,6
141628,samitrop/samitrop_unzipped/141628,6
141879,samitrop/samitrop_unzipped/141879,6
142272,samitrop/samitrop_unzipped/142272,6
142487,samitrop/samitrop_unzipped/142487,6
142738,samitrop/samitrop_unzipped/142738,6
142852,samitrop/samitrop_unzipped/142852,6
143027,samitrop/samitrop_unzipped/143027,6
143058,samitrop/samitrop_unzipped/143058,6
145323,samitrop/samitrop_unzipped/145323,6
146494,samitrop/samitrop_unzipped/146494,6
146856,samitrop/samitrop_unzipped/146856,6
148623,samitrop/samitrop_unzipped/148623,6
149079,samitrop/samitrop_unzipped/149079,6
149836,samitrop/samitrop_unzipped/149836,6
150631,samitrop/samitrop_unzipped/150631,6
150686,samitrop/samitrop_unzipped/150686,6
151644,samitrop/samitrop_unzipped/151644,13
152562,samitrop/samitrop_unzipped/152562,6
154510,samitrop/samitrop_unzipped/154510,6
156187,samitrop/samitrop_unzipped/156187,13
158100,samitrop/samitrop_unzipped/158100,6
158419,samitrop/samitrop_unzipped/158419,6
160764,samitrop/samitrop_unzipped/160764,6
161926,samitrop/samitrop_unzipped/161926,6
162030,samitrop/samitrop_unzipped/162030,6
163280,samitrop/samitrop_unzipped/163280,6
163569,samitrop/samitrop_unzipped/163569,6
163731,samitrop/samitrop_unzipped/163731,6
164072,samitrop/samitrop_unzipped/164072,6
165959,samitrop/samitrop_unzipped/165959,6
169272,samitrop/samitrop_unzipped/169272,6
169345,samitrop/samitrop_unzipped/169345,6
170822,samitrop/samitrop_unzipped/170822,6
172108,samitrop/samitrop_unzipped/172108,6
172488,samitrop/samitrop_unzipped/172488,13
172510,samitrop/samitrop_unzipped/172510,6
173464,samitrop/samitrop_unzipped/173464,13
175346,samitrop/samitrop_unzipped/175346,6
175594,samitrop/samitrop_unzipped/175594,6
175701,samitrop/samitrop_unzipped/175701,6
177005,samitrop/samitrop_unzipped/177005,6
177414,samitrop/samitrop_unzipped/177414,6
177913,samitrop/samitrop_unzipped/177913,6
178759,samitrop/samitrop_unzipped/178759,6
178816,samitrop/samitrop_unzipped/178816,6
179724,samitrop/samitrop_unzipped/179724,6
181629,samitrop/samitrop_unzipped/181629,6
181736,samitrop/samitrop_unzipped/181736,6
181819,samitrop/samitrop_unzipped/181819,6
181936,samitrop/samitrop_unzipped/181936,6
181992,samitrop/samitrop_unzipped/181992,6
182574,samitrop/samitrop_unzipped/182574,6
182811,samitrop/samitrop_unzipped/182811,6
183278,samitrop/samitrop_unzipped/183278,6
184107,samitrop/samitrop_unzipped/184107,6
184185,samitrop/samitrop_unzipped/184185,6
184801,samitrop/samitrop_unzipped/184801,6
185588,samitrop/samitrop_unzipped/185588,6
186136,samitrop/samitrop_unzipped/186136,6
186505,samitrop/samitrop_unzipped/186505,6
189239,samitrop/samitrop_unzipped/189239,6
191088,samitrop/samitrop_unzipped/191088,6
192549,samitrop/samitrop_unzipped/192549,6
195121,samitrop/samitrop_unzipped/195121,6
196660,samitrop/samitrop_unzipped/196660,6
196843,samitrop/samitrop_unzipped/196843,6
197531,samitrop/samitrop_unzipped/197531,6
197560,samitrop/samitrop_unzipped/197560,6
197647,samitrop/samitrop_unzipped/197647,6
199009,samitrop/samitrop_unzipped/199009,6
199873,samitrop/samitrop_unzipped/199873,6
20129,samitrop/samitrop_unzipped/20129,6
201711,samitrop/samitrop_unzipped/201711,6
204537,samitrop/samitrop_unzipped/204537,6
204540,samitrop/samitrop_unzipped/204540,6
204546,samitrop/samitrop_unzipped/204546,6
204666,samitrop/samitrop_unzipped/204666,6
204680,samitrop/samitrop_unzipped/204680,6
204871,samitrop/samitrop_unzipped/204871,6
205481,samitrop/samitrop_unzipped/205481,6
205674,samitrop/samitrop_unzipped/205674,6
205960,samitrop/samitrop_unzipped/205960,6
206679,samitrop/samitrop_unzipped/206679,6
206723,samitrop/samitrop_unzipped/206723,6
207467,samitrop/samitrop_unzipped/207467,6
211017,samitrop/samitrop_unzipped/211017,6
212279,samitrop/samitrop_unzipped/212279,6
214270,samitrop/samitrop_unzipped/214270,6
214334,samitrop/samitrop_unzipped/214334,6
214951,samitrop/samitrop_unzipped/214951,6
215304,samitrop/samitrop_unzipped/215304,6
215992,samitrop/samitrop_unzipped/215992,6
215993,samitrop/samitrop_unzipped/215993,6
217447,samitrop/samitrop_unzipped/217447,6
217448,samitrop/samitrop_unzipped/217448,6
217884,samitrop/samitrop_unzipped/217884,6
218217,samitrop/samitrop_unzipped/218217,6
22083,samitrop/samitrop_unzipped/22083,6
220892,samitrop/samitrop_unzipped/220892,6
221265,samitrop/samitrop_unzipped/221265,6
222345,samitrop/samitrop_unzipped/222345,6
222347,samitrop/samitrop_unzipped/222347,6
222349,samitrop/samitrop_unzipped/222349,6
222359,samitrop/samitrop_unzipped/222359,6
222838,samitrop/samitrop_unzipped/222838,6
223100,samitrop/samitrop_unzipped/223100,6
225854,samitrop/samitrop_unzipped/225854,6
229274,samitrop/samitrop_unzipped/229274,6
229469,samitrop/samitrop_unzipped/229469,6
232458,samitrop/samitrop_unzipped/232458,6
23710,samitrop/samitrop_unzipped/23710,6
237415,samitrop/samitrop_unzipped/237415,6
238288,samitrop/samitrop_unzipped/238288,6
238312,samitrop/samitrop_unzipped/238312,6
23906,samitrop/samitrop_unzipped/23906,6
239656,samitrop/samitrop_unzipped/239656,6
24028,samitrop/samitrop_unzipped/24028,6
240473,samitrop/samitrop_unzipped/240473,6
241691,samitrop/samitrop_unzipped/241691,6
242086,samitrop/samitrop_unzipped/242086,13
242434,samitrop/samitrop_unzipped/242434,6
243610,samitrop/samitrop_unzipped/243610,6
245469,samitrop/samitrop_unzipped/245469,6
246063,samitrop/samitrop_unzipped/246063,6
246549,samitrop/samitrop_unzipped/246549,6
247006,samitrop/samitrop_unzipped/247006,6
247007,samitrop/samitrop_unzipped/247007,6
247009,samitrop/samitrop_unzipped/247009,6
247841,samitrop/samitrop_unzipped/247841,6
248428,samitrop/samitrop_unzipped/248428,6
248457,samitrop/samitrop_unzipped/248457,6
248627,samitrop/samitrop_unzipped/248627,6
248634,samitrop/samitrop_unzipped/248634,6
248635,samitrop/samitrop_unzipped/248635,6
248637,samitrop/samitrop_unzipped/248637,6
250531,samitrop/samitrop_unzipped/250531,6
250844,samitrop/samitrop_unzipped/250844,6
252713,samitrop/samitrop_unzipped/252713,6
253214,samitrop/samitrop_unzipped/253214,6
253664,samitrop/samitrop_unzipped/253664,6
253803,samitrop/samitrop_unzipped/253803,6
253872,samitrop/samitrop_unzipped/253872,6
254019,samitrop/samitrop_unzipped/254019,6
254023,samitrop/samitrop_unzipped/254023,6
254024,samitrop/samitrop_unzipped/254024,6
254026,samitrop/samitrop_unzipped/254026,6
254031,samitrop/samitrop_unzipped/254031,6
255544,samitrop/samitrop_unzipped/255544,6
255613,samitrop/samitrop_unzipped/255613,6
255650,samitrop/samitrop_unzipped/255650,6
255726,samitrop/samitrop_unzipped/255726,6
255774,samitrop/samitrop_unzipped/255774,6
257748,samitrop/samitrop_unzipped/257748,6
257838,samitrop/samitrop_unzipped/257838,6
258330,samitrop/samitrop_unzipped/258330,6
258332,samitrop/samitrop_unzipped/258332,6
258333,samitrop/samitrop_unzipped/258333,6
258337,samitrop/samitrop_unzipped/258337,6
258851,samitrop/samitrop_unzipped/258851,6
258920,samitrop/samitrop_unzipped/258920,6
259454,samitrop/samitrop_unzipped/259454,6
260358,samitrop/samitrop_unzipped/260358,6
262069,samitrop/samitrop_unzipped/262069,6
262072,samitrop/samitrop_unzipped/262072,6
262362,samitrop/samitrop_unzipped/262362,6
262792,samitrop/samitrop_unzipped/262792,13
263087,samitrop/samitrop_unzipped/263087,6
263625,samitrop/samitrop_unzipped/263625,6
263638,samitrop/samitrop_unzipped/263638,6
263726,samitrop/samitrop_unzipped/263726,6
264401,samitrop/samitrop_unzipped/264401,6
265513,samitrop/samitrop_unzipped/265513,6
265613,samitrop/samitrop_unzipped/265613,13
265698,samitrop/samitrop_unzipped/265698,6
267374,samitrop/samitrop_unzipped/267374,6
267377,samitrop/samitrop_unzipped/267377,6
267529,samitrop/samitrop_unzipped/267529,6
267541,samitrop/samitrop_unzipped/267541,6
267552,samitrop/samitrop_unzipped/267552,6
267639,samitrop/samitrop_unzipped/267639,6
267645,samitrop/samitrop_unzipped/267645,6
267647,samitrop/samitrop_unzipped/267647,6
268739,samitrop/samitrop_unzipped/268739,6
270713,samitrop/samitrop_unzipped/270713,6
273421,samitrop/samitrop_unzipped/273421,6
274326,samitrop/samitrop_unzipped/274326,6
276016,samitrop/samitrop_unzipped/276016,6
277208,samitrop/samitrop_unzipped/277208,6
277209,samitrop/samitrop_unzipped/277209,6
277210,samitrop/samitrop_unzipped/277210,6
277212,samitrop/samitrop_unzipped/277212,6
278468,samitrop/samitrop_unzipped/278468,6
278709,samitrop/samitrop_unzipped/278709,6
278822,samitrop/samitrop_unzipped/278822,6
281018,samitrop/samitrop_unzipped/281018,6
282585,samitrop/samitrop_unzipped/282585,6
282743,samitrop/samitrop_unzipped/282743,6
282818,samitrop/samitrop_unzipped/282818,6
283085,samitrop/samitrop_unzipped/283085,6
283299,samitrop/samitrop_unzipped/283299,6
283458,samitrop/samitrop_unzipped/283458,6
284755,samitrop/samitrop_unzipped/284755,6
285003,samitrop/samitrop_unzipped/285003,6
285304,samitrop/samitrop_unzipped/285304,6
285351,samitrop/samitrop_unzipped/285351,6
285511,samitrop/samitrop_unzipped/285511,6
285512,samitrop/samitrop_unzipped/285512,6
285515,samitrop/samitrop_unzipped/285515,6
285607,samitrop/samitrop_unzipped/285607,6
285658,samitrop/samitrop_unzipped/285658,6
285735,samitrop/samitrop_unzipped/285735,6
285798,samitrop/samitrop_unzipped/285798,6
285812,samitrop/samitrop_unzipped/285812,6
286699,samitrop/samitrop_unzipped/286699,6
287121,samitrop/samitrop_unzipped/287121,6
287202,samitrop/samitrop_unzipped/287202,6
289464,samitrop/samitrop_unzipped/289464,13
289467,samitrop/samitrop_unzipped/289467,6
289471,samitrop/samitrop_unzipped/289471,6
289472,samitrop/samitrop_unzipped/289472,6
289474,samitrop/samitrop_unzipped/289474,6
289478,samitrop/samitrop_unzipped/289478,6
291319,samitrop/samitrop_unzipped/291319,6
293692,samitrop/samitrop_unzipped/293692,13
4991,samitrop/samitrop_unzipped/4991,6
598558,samitrop/samitrop_unzipped/598558,6
598561,samitrop/samitrop_unzipped/598561,6
598567,samitrop/samitrop_unzipped/598567,6
607610,samitrop/samitrop_unzipped/607610,6
613871,samitrop/samitrop_unzipped/613871,6
613878,samitrop/samitrop_unzipped/613878,6
613881,samitrop/samitrop_unzipped/613881,6
613883,samitrop/samitrop_unzipped/613883,6
613896,samitrop/samitrop_unzipped/613896,6
613903,samitrop/samitrop_unzipped/613903,6
622422,samitrop/samitrop_unzipped/622422,6
622424,samitrop/samitrop_unzipped/622424,6
622427,samitrop/samitrop_unzipped/622427,6
623698,samitrop/samitrop_unzipped/623698,6
623713,samitrop/samitrop_unzipped/623713,6
623739,samitrop/samitrop_unzipped/623739,6
623904,samitrop/samitrop_unzipped/623904,13
626207,samitrop/samitrop_unzipped/626207,6
626735,samitrop/samitrop_unzipped/626735,6
636212,samitrop/samitrop_unzipped/636212,6
638128,samitrop/samitrop_unzipped/638128,6
662183,samitrop/samitrop_unzipped/662183,6
662210,samitrop/samitrop_unzipped/662210,6
672395,samitrop/samitrop_unzipped/672395,6
673081,samitrop/samitrop_unzipped/673081,6
678293,samitrop/samitrop_unzipped/678293,6
690340,samitrop/samitrop_unzipped/690340,6
692627,samitrop/samitrop_unzipped/692627,6
695752,samitrop/samitrop_unzipped/695752,6
700743,samitrop/samitrop_unzipped/700743,6
728374,samitrop/samitrop_unzipped/728374,6
738670,samitrop/samitrop_unzipped/738670,6
740339,samitrop/samitrop_unzipped/740339,6
743398,samitrop/samitrop_unzipped/743398,6
747529,samitrop/samitrop_unzipped/747529,6
755139,samitrop/samitrop_unzipped/755139,6
755806,samitrop/samitrop_unzipped/755806,6
763435,samitrop/samitrop_unzipped/763435,6
768957,samitrop/samitrop_unzipped/768957,6
772009,samitrop/samitrop_unzipped/772009,6
776005,samitrop/samitrop_unzipped/776005,6
784818,samitrop/samitrop_unzipped/784818,6
804273,samitrop/samitrop_unzipped/804273,6
804775,samitrop/samitrop_unzipped/804775,6
805211,samitrop/samitrop_unzipped/805211,6
812997,samitrop/samitrop_unzipped/812997,6
818056,samitrop/samitrop_unzipped/818056,6
830621,samitrop/samitrop_unzipped/830621,6
830625,samitrop/samitrop_unzipped/830625,6
830626,samitrop/samitrop_unzipped/830626,6
830627,samitrop/samitrop_unzipped/830627,6
830628,samitrop/samitrop_unzipped/830628,6
830631,samitrop/samitrop_unzipped/830631,6
830636,samitrop/samitrop_unzipped/830636,6
830637,samitrop/samitrop_unzipped/830637,6
830648,samitrop/samitrop_unzipped/830648,13
830651,samitrop/samitrop_unzipped/830651,6
830653,samitrop/samitrop_unzipped/830653,6
830654,samitrop/samitrop_unzipped/830654,6
830660,samitrop/samitrop_unzipped/830660,6
830665,samitrop/samitrop_unzipped/830665,6
830673,samitrop/samitrop_unzipped/830673,6
830674,samitrop/samitrop_unzipped/830674,6
830676,samitrop/samitrop_unzipped/830676,6
830679,samitrop/samitrop_unzipped/830679,6
830680,samitrop/samitrop_unzipped/830680,6
830683,samitrop/samitrop_unzipped/830683,6
830685,samitrop/samitrop_unzipped/830685,6
830692,samitrop/samitrop_unzipped/830692,6
830693,samitrop/samitrop_unzipped/830693,6
830696,samitrop/samitrop_unzipped/830696,6
830697,samitrop/samitrop_unzipped/830697,6
830698,samitrop/samitrop_unzipped/830698,6
830699,samitrop/samitrop_unzipped/830699,6
830700,samitrop/samitrop_unzipped/830700,13
830703,samitrop/samitrop_unzipped/830703,6
830706,samitrop/samitrop_unzipped/830706,6
830711,samitrop/samitrop_unzipped/830711,6
830719,samitrop/samitrop_unzipped/830719,6
830736,samitrop/samitrop_unzipped/830736,6
837289,samitrop/samitrop_unzipped/837289,6
843683,samitrop/samitrop_unzipped/843683,6
856037,samitrop/samitrop_unzipped/856037,6
860837,samitrop/samitrop_unzipped/860837,6
864825,samitrop/samitrop_unzipped/864825,6
871196,samitrop/samitrop_unzipped/871196,6
872925,samitrop/samitrop_unzipped/872925,6
873765,samitrop/samitrop_unzipped/873765,6
8760,samitrop/samitrop_unzipped/8760,6
98580,samitrop/samitrop_unzipped/98580,6
99398,samitrop/samitrop_unzipped/99398,6
99671,samitrop/samitrop_unzipped/99671,6
